Index,MSE
provincial_set_overall_nega_minmax_nondiscretized: British Columbia_education,0.0
provincial_set_overall_nega_minmax_nondiscretized: Manitoba_education,0.0
provincial_set_overall_nega_minmax_nondiscretized: New Brunswick_education,0.0
provincial_set_overall_nega_minmax_nondiscretized: Newfoundland and Labrador_education,0.0
provincial_set_overall_nega_minmax_nondiscretized: Northwestern_education,0.0
provincial_set_overall_nega_minmax_nondiscretized: Nova Scotia_education,0.0
provincial_set_overall_nega_minmax_nondiscretized: Nunavut_education,0.0
provincial_set_overall_nega_minmax_nondiscretized: Ontario_education,0.0
provincial_set_overall_nega_minmax_nondiscretized: Prince Edward Island_education,0.0
provincial_set_overall_nega_minmax_nondiscretized: Quebec_education,0.0
provincial_set_overall_nega_minmax_nondiscretized: Saskatchewan_education,0.0
provincial_set_overall_nega_minmax_nondiscretized: Yukon_education,0.0
provincial_set_overall_nega_nonorm_discretized: Alberta_education,0.0
provincial_set_overall_nega_nonorm_discretized: British Columbia_education,0.0
provincial_set_overall_nega_nonorm_discretized: Manitoba_education,0.0
provincial_set_overall_nega_nonorm_discretized: New Brunswick_education,0.0
provincial_set_overall_nega_nonorm_discretized: Newfoundland and Labrador_education,0.0
provincial_set_overall_nega_nonorm_discretized: Northwestern_education,0.0
provincial_set_overall_nega_nonorm_discretized: Nova Scotia_education,0.0
provincial_set_overall_nega_nonorm_discretized: Nunavut_education,0.0
provincial_set_overall_nega_nonorm_discretized: Ontario_education,0.0
provincial_set_overall_nega_nonorm_discretized: Prince Edward Island_education,0.0
provincial_set_overall_nega_nonorm_discretized: Quebec_education,0.0
provincial_set_overall_nega_nonorm_discretized: Saskatchewan_education,0.0
provincial_set_overall_nega_nonorm_discretized: Yukon_education,0.0
provincial_set_overall_nega_nonorm_nondiscretized: Alberta_education,0.0
provincial_set_overall_nega_nonorm_nondiscretized: British Columbia_education,0.0
provincial_set_overall_nega_nonorm_nondiscretized: Manitoba_education,0.0
provincial_set_overall_nega_nonorm_nondiscretized: New Brunswick_education,0.0
provincial_set_overall_nega_nonorm_nondiscretized: Newfoundland and Labrador_education,0.0
provincial_set_overall_nega_nonorm_nondiscretized: Northwestern_education,0.0
provincial_set_overall_nega_nonorm_nondiscretized: Nova Scotia_education,0.0
provincial_set_overall_nega_nonorm_nondiscretized: Nunavut_education,0.0
provincial_set_overall_nega_nonorm_nondiscretized: Ontario_education,0.0
provincial_set_overall_nega_nonorm_nondiscretized: Prince Edward Island_education,0.0
provincial_set_overall_nega_nonorm_nondiscretized: Quebec_education,0.0
provincial_set_overall_nega_nonorm_nondiscretized: Saskatchewan_education,0.0
provincial_set_overall_nega_nonorm_nondiscretized: Yukon_education,0.0
provincial_set_overall_nega_std_discretized: Alberta_education,0.0
provincial_set_overall_nega_std_discretized: British Columbia_education,0.0
provincial_set_overall_nega_std_discretized: Manitoba_education,0.0
provincial_set_overall_nega_std_discretized: New Brunswick_education,0.0
provincial_set_overall_nega_std_discretized: Newfoundland and Labrador_education,0.0
provincial_set_overall_nega_std_discretized: Northwestern_education,0.0
provincial_set_overall_nega_std_discretized: Nova Scotia_education,0.0
provincial_set_overall_nega_std_discretized: Nunavut_education,0.0
provincial_set_overall_nega_std_discretized: Ontario_education,0.0
provincial_set_overall_nega_std_discretized: Prince Edward Island_education,0.0
provincial_set_overall_nega_std_discretized: Quebec_education,0.0
provincial_set_overall_nega_std_discretized: Saskatchewan_education,0.0
provincial_set_overall_nega_std_discretized: Yukon_education,0.0
provincial_set_overall_nega_std_nondiscretized: Alberta_education,0.0
provincial_set_overall_nega_std_nondiscretized: British Columbia_education,0.0
provincial_set_overall_nega_std_nondiscretized: Manitoba_education,0.0
provincial_set_overall_nega_std_nondiscretized: New Brunswick_education,0.0
provincial_set_overall_nega_std_nondiscretized: Newfoundland and Labrador_education,0.0
provincial_set_overall_nega_std_nondiscretized: Northwestern_education,0.0
provincial_set_overall_nega_std_nondiscretized: Nova Scotia_education,0.0
provincial_set_overall_nega_std_nondiscretized: Nunavut_education,0.0
provincial_set_overall_nega_std_nondiscretized: Ontario_education,0.0
provincial_set_overall_nega_std_nondiscretized: Prince Edward Island_education,0.0
provincial_set_overall_nega_std_nondiscretized: Quebec_education,0.0
provincial_set_overall_nega_std_nondiscretized: Saskatchewan_education,0.0
provincial_set_overall_nega_std_nondiscretized: Yukon_education,0.0
